fiemea,unicredit-ucispa-emea,nl01smbcalwebp42.int.smbc.nasdaqomx.com
fiemea,sbgsecurities,ammut.int.smbc.nasdaqomx.com
fiemea,bnpparibas-emea,nl01smbcalwebp21.int.smbc.nasdaqomx.com
fiemea,rbccm-emea,abigor.int.smbc.nasdaqomx.com
fiemea,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
fiemea,jefferies-emea,nl01smbcalwebp20.int.smbc.nasdaqomx.com
fiemea,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
fiemea,unicredit-ucbag-emea,nl01smbcalwebp44.int.smbc.nasdaqomx.com
fiemea,janestreet-emea,alastor.int.smbc.nasdaqomx.com
szse_20161202_20211125,cgp,ancha.int.smbc.nasdaqomx.com
lme_20131002_20190201,ghfinancials-emea,nl01smbcalwebp08.int.smbc.nasdaqomx.com
deutschetpfuat_europe,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
icead,abnamro-us,aylmer.int.smbc.nasdaqomx.com
icead,exxon-us,ca02smbcalwebp95.int.smbc.nasdaqomx.com
icead,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
icead,bnpparibas-emea,nl01smbcalwebp21.int.smbc.nasdaqomx.com
icead,marex-emea,nl01smbcalwebp02.int.smbc.nasdaqomx.com
icead,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
epexbe,trailstone-emea,euwe01smbcalwebp14.int.smbc.nasdaqomx.com
klsed_lvd_20191125_20220725,newedge-apac,abbott.int.smbc.nasdaqomx.com
war_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
war_lve,rbccm-emea-aws,euwe01smbcalwebp16.int.smbc.nasdaqomx.com
war_lve,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
war_lve,macquarie-emea,andromalius.int.smbc.nasdaqomx.com
war_lve,maybankkimeng-emea,nl01smbcalwebp72.int.smbc.nasdaqomx.com
war_lve,lhvpank-emea,euwe01smbcalwebp08.int.smbc.nasdaqomx.com
war_lve,albank-emea,nl01smbcalwebp47.int.smbc.nasdaqomx.com
war_lve,sparnord-emea,nl01smbcalwebp49.int.smbc.nasdaqomx.com
war_lve,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
war_lve,nykredit-emea,nl01smbcalwebp48.int.smbc.nasdaqomx.com
war_lve,exane-emea,nl01smbcalwebp34.int.smbc.nasdaqomx.com
war_lve,rbccm-emea,abigor.int.smbc.nasdaqomx.com
war_lve,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
war_lve,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
etlx_uat,unicreditluxembourg-emea,nl01smbcalwebp98.int.smbc.nasdaqomx.com
etlx_uat,unicredit-ucispa-emea,nl01smbcalwebp42.int.smbc.nasdaqomx.com
etlx_uat,opswork7-emea,nl01smbcamp07.int.smbc.nasdaqomx.com
etlx_uat,unicreditschoellerbank-emea,nl01smbcalwebp97.int.smbc.nasdaqomx.com
kuw,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
kuw,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
kuw,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
kuw,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
asx2_20210802_20220923,macquarie,ascella.int.smbc.nasdaqomx.com
abnamro_opra_20120716_20170901,abnamro-us,aylmer.int.smbc.nasdaqomx.com
lis_20190506_20200227,deutsche-pcc-emea,nl01smbcalwebp85.int.smbc.nasdaqomx.com
asx_20160526_20190125,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
szse_lve_20190325_20211104,macquarie,ascella.int.smbc.nasdaqomx.com
hkex2,boci-apac,au03smbcalwebp26.int.smbc.nasdaqomx.com
hkex2,icbc-apac,au03smbcalwebp11.int.smbc.nasdaqomx.com
hkex2,cicc-apac,au03smbcalwebp13.int.smbc.nasdaqomx.com
hkex2,clsa,alhena.int.smbc.nasdaqomx.com
hkex2,sbasia-apac,apse02smbcalwebp28.int.smbc.nasdaqomx.com
maybankus_set_lve,maybankkimeng-apac,au03smbcalwebp27.int.smbc.nasdaqomx.com
cbf_lvd,macquarie-us,amisk.int.smbc.nasdaqomx.com
cbf_lvd,barclayscapital-us,avon.int.smbc.nasdaqomx.com
bru,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
bru,fidelity-us,afton.int.smbc.nasdaqomx.com
bru,nomura-emea,axon.int.smbc.nasdaqomx.com
bru,unicredit-ucba-emea,nl01smbcalwebp45.int.smbc.nasdaqomx.com
bru,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
bru,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
bru,dekabank-emea,nl01smbcalwebp25.int.smbc.nasdaqomx.com
bru,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
bru,morganstanley-emea,angua.int.smbc.nasdaqomx.com
bru,unicredit-cordusiosim-emea,nl01smbcalwebp43.int.smbc.nasdaqomx.com
bru,ubs-emea,abraxas.int.smbc.nasdaqomx.com
bru,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
bru,opswork14-emea,nl01smbcamp14.int.smbc.nasdaqomx.com
bru,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
bru,unicredit-ucispa-emea,nl01smbcalwebp42.int.smbc.nasdaqomx.com
bru,opswork6-emea,nl01smbcamp06.int.smbc.nasdaqomx.com
bru,alliancebernstein-emea,nl01smbcalwebp107.int.smbc.nasdaqomx.com
bru,unicredit-hvbmilanuci-emea,nl01smbcalwebp46.int.smbc.nasdaqomx.com
bru,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
bru,opswork7-emea,nl01smbcamp07.int.smbc.nasdaqomx.com
bru,deutsche-pcc-emea,nl01smbcalwebp85.int.smbc.nasdaqomx.com
bru,exane-emea,nl01smbcalwebp34.int.smbc.nasdaqomx.com
bru,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
bru,abnamro-emea,aim.int.smbc.nasdaqomx.com
bru,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
bru,jefferies-emea,nl01smbcalwebp20.int.smbc.nasdaqomx.com
bru,squarepoint-emea,nl01smbcalwebp94.int.smbc.nasdaqomx.com
bru,makoglobal-emea,anane.int.smbc.nasdaqomx.com
bru,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
bru,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
bru,unicredit-ucbag-emea,nl01smbcalwebp44.int.smbc.nasdaqomx.com
bru,optiver-emea,akvan.int.smbc.nasdaqomx.com
bru,janestreet-emea,alastor.int.smbc.nasdaqomx.com
bru,kytebroking-emea,nl01smbcalwebp01.int.smbc.nasdaqomx.com
europeT7,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
nordea_seqt_20090427_20100205,nordea,asael.int.smbc.nasdaqomx.com
bvmfd2,bradesco-us-aws,usea01smbcalwebp01.int.smbc.nasdaqomx.com
bvmfd2,bradesco-us,ca02smbcalwebp60.int.smbc.nasdaqomx.com
bvmfd2,xpinvestimentos-us,ca02smbcalwebp40.int.smbc.nasdaqomx.com
bvmfd2,merrilllynch-us,artillery.int.smbc.nasdaqomx.com
bvmfd2,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
boci_sgxdt,boci-apac,au03smbcalwebp26.int.smbc.nasdaqomx.com
epexnl_ige,iberdrola-emea,nl01smbcalwebp74.int.smbc.nasdaqomx.com
sse_20220505_20221012,cimb-apac,aldo.int.smbc.nasdaqomx.com
szse_20170406_20190125,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
iceeu_20160705_20220620,janestreet-us,ca02smbcalwebp03.int.smbc.nasdaqomx.com
jefferiesus_fixedincome_20170123_20170403,jefferies-us,ca02smbcalwebp02.int.smbc.nasdaqomx.com
lynx2,rbccm-canada-aws,usea01smbcalwebp13.int.smbc.nasdaqomx.com
lynx2,rbccm-canada,ca02smbcalwebp01.int.smbc.nasdaqomx.com
GTJA_apac_w,sbasia-apac,apse02smbcalwebp28.int.smbc.nasdaqomx.com
taiwand,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
maybankuk_sgx_lve,maybankkimeng-apac,au03smbcalwebp27.int.smbc.nasdaqomx.com
jasdaq_20210601_20220401,standardchartered-apac,au03smbcalwebp53.int.smbc.nasdaqomx.com
deutschecib_xetra,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
macquarie_iceeu_20121123_20140117,macquarie-emea,andromalius.int.smbc.nasdaqomx.com
ksed_20170110_20190125,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
iceotc_20170724_20211231,koch-us,ca02smbcalwebp29.int.smbc.nasdaqomx.com
socgen_ams,opswork9-emea,nl01smbcamp09.int.smbc.nasdaqomx.com
kosdaq_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
kosdaq_lve,maybankkimeng-apac,au03smbcalwebp27.int.smbc.nasdaqomx.com
ward,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
ward,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
ward,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
ward,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
ward,unicredit-ucbag-emea,nl01smbcalwebp44.int.smbc.nasdaqomx.com
csch_swxsp_20190604_20210308,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
iceus_20191202_20220331,makoglobal-emea,anane.int.smbc.nasdaqomx.com
ubsswiss_europe,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
ubsswiss_europe,ubs-emea,abraxas.int.smbc.nasdaqomx.com
ams_lve,tdsecurities-us,ca02smbcalwebp78.int.smbc.nasdaqomx.com
ams_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
ams_lve,rbccm-emea-aws,euwe01smbcalwebp16.int.smbc.nasdaqomx.com
ams_lve,sydbank-emea,nl01smbcalwebp55.int.smbc.nasdaqomx.com
ams_lve,standardchartered-emea,astaroth.int.smbc.nasdaqomx.com
ams_lve,unicreditluxembourg-emea,nl01smbcalwebp98.int.smbc.nasdaqomx.com
ams_lve,macquarie-emea,andromalius.int.smbc.nasdaqomx.com
ams_lve,bankdata-emea,nl01smbcalwebp58.int.smbc.nasdaqomx.com
ams_lve,maybankkimeng-emea,nl01smbcalwebp72.int.smbc.nasdaqomx.com
ams_lve,jyskebank-emea,nl01smbcalwebp56.int.smbc.nasdaqomx.com
ams_lve,lhvpank-emea,euwe01smbcalwebp08.int.smbc.nasdaqomx.com
ams_lve,albank-emea,nl01smbcalwebp47.int.smbc.nasdaqomx.com
ams_lve,sparnord-emea,nl01smbcalwebp49.int.smbc.nasdaqomx.com
ams_lve,bmo-emea,apophis.int.smbc.nasdaqomx.com
ams_lve,nykredit-emea,nl01smbcalwebp48.int.smbc.nasdaqomx.com
ams_lve,opswork7-emea,nl01smbcamp07.int.smbc.nasdaqomx.com
ams_lve,rbccm-emea,abigor.int.smbc.nasdaqomx.com
ams_lve,unicreditschoellerbank-emea,nl01smbcalwebp97.int.smbc.nasdaqomx.com
biva_lve,barclayscapital-us,avon.int.smbc.nasdaqomx.com
mx,ubs-canada,ca02smbcalwebp31.int.smbc.nasdaqomx.com
mx,macquarie-us,amisk.int.smbc.nasdaqomx.com
mx,cgp-us,ca02smbcalwebp92.int.smbc.nasdaqomx.com
mx,desjardins,alder.int.smbc.nasdaqomx.com
mx,newedge-canada,aguanus.int.smbc.nasdaqomx.com
mx,rbccm-canada-aws,usea01smbcalwebp13.int.smbc.nasdaqomx.com
mx,deutsche-us,abitibi.int.smbc.nasdaqomx.com
mx,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
mx,barclayscapital-us,avon.int.smbc.nasdaqomx.com
mx,cibc,arnaud.int.smbc.nasdaqomx.com
mx,abnamro-us,aylmer.int.smbc.nasdaqomx.com
mx,bnpparibas-us,ca02smbcalwebp62.int.smbc.nasdaqomx.com
mx,merrilllynch,arcturus.int.smbc.nasdaqomx.com
mx,nbfinancial,ayton.int.smbc.nasdaqomx.com
mx,optiver-us,ca02smbcalwebp09.int.smbc.nasdaqomx.com
mx,tdsecurities,annapolis.int.smbc.nasdaqomx.com
mx,edfmancapital-us,ca02smbcalwebp06.int.smbc.nasdaqomx.com
mx,standardchartered-us,armark.int.smbc.nasdaqomx.com
mx,morganstanley,adhara.int.smbc.nasdaqomx.com
mx,marex-us,ca02smbcalwebp05.int.smbc.nasdaqomx.com
mx,creditsuisse-us,ca02smbcalwebp64.int.smbc.nasdaqomx.com
mx,rbccm-canada,ca02smbcalwebp01.int.smbc.nasdaqomx.com
mx,scotiacapital,aukpar.int.smbc.nasdaqomx.com
mx,trc-us,ca02smbcalwebp41.int.smbc.nasdaqomx.com
mx,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
mx,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
mx,ghfinancials-emea,nl01smbcalwebp08.int.smbc.nasdaqomx.com
mx,squarepoint-emea,nl01smbcalwebp94.int.smbc.nasdaqomx.com
mx,makoglobal-emea,anane.int.smbc.nasdaqomx.com
biva_uat,creditsuisse-us,ca02smbcalwebp64.int.smbc.nasdaqomx.com
india,jefferies-apac,au03smbcalwebp33.int.smbc.nasdaqomx.com
india,cgp,ancha.int.smbc.nasdaqomx.com
india,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
india,clsa,alhena.int.smbc.nasdaqomx.com
cedx_20210910_20221005,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
iceotc_uat,shellenergy-us,ca02smbcalwebp39.int.smbc.nasdaqomx.com
deutsche_jse_20170804_20190222,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
kosdaq_20160526_20190125,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
kcbt,jefferies-us,ca02smbcalwebp02.int.smbc.nasdaqomx.com
kcbt,abnamro-us,aylmer.int.smbc.nasdaqomx.com
kcbt,rbs-us,aislie.int.smbc.nasdaqomx.com
kcbt,edfmancapital-us,ca02smbcalwebp06.int.smbc.nasdaqomx.com
kcbt,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
kcbt,newedge-us,adams.int.smbc.nasdaqomx.com
kcbt,ghfinancials-emea,nl01smbcalwebp08.int.smbc.nasdaqomx.com
mexder_lvd,macquarie-us,amisk.int.smbc.nasdaqomx.com
public_us,boci-emea,nl01smbcalwebp57.int.smbc.nasdaqomx.com
public_us,sbasia-emea,euwe01smbcalwebp19.int.smbc.nasdaqomx.com
iceus_20120514_20150929,barclayscapital-us,avon.int.smbc.nasdaqomx.com
micexd_20210906_20211210,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
micex,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
micex,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
micex,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
micex,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
micex,ubs-emea,abraxas.int.smbc.nasdaqomx.com
micex,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
micex,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
micex,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
micex,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
micex,janestreet-emea,alastor.int.smbc.nasdaqomx.com
epexspot_trailstoneuat,trailstone-emea,euwe01smbcalwebp14.int.smbc.nasdaqomx.com
mexder,cgp-us,ca02smbcalwebp92.int.smbc.nasdaqomx.com
mexder,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
mexder,merrilllynch-us,artillery.int.smbc.nasdaqomx.com
mexder,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
par_lve_cee,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
unitedstatesdUAT,bnpparibas-us,ca02smbcalwebp62.int.smbc.nasdaqomx.com
deutschecib_chixeu,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
kst_iceotc_20161205_20170908,koch-us,ca02smbcalwebp29.int.smbc.nasdaqomx.com
mx2,rbccm-canada-aws,usea01smbcalwebp13.int.smbc.nasdaqomx.com
mx2,cibc,arnaud.int.smbc.nasdaqomx.com
mx2,rbccm-canada,ca02smbcalwebp01.int.smbc.nasdaqomx.com
lifpar_lvd,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
lifpar_lvd,macquarie-emea,andromalius.int.smbc.nasdaqomx.com
lifpar_lvd,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
sat_lve,albank-emea,nl01smbcalwebp47.int.smbc.nasdaqomx.com
sat_lve,sparnord-emea,nl01smbcalwebp49.int.smbc.nasdaqomx.com
sat_lve,nykredit-emea,nl01smbcalwebp48.int.smbc.nasdaqomx.com
japan,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
japan,jpmorgan,amber.int.smbc.nasdaqomx.com
japan,creditsuisse-apac,arrakis.int.smbc.nasdaqomx.com
japan,jefferies-apac,au03smbcalwebp33.int.smbc.nasdaqomx.com
japan,cgp,ancha.int.smbc.nasdaqomx.com
japan,bnpparibas,alchiba.int.smbc.nasdaqomx.com
japan,newedge-apac,abbott.int.smbc.nasdaqomx.com
japan,trc-apac,au03smbcalwebp24.int.smbc.nasdaqomx.com
japan,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
